mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
1984_1	authored		高耸	高聳	雪山高耸入云。	雪山高聳入雲。	
1987_1	tatoeba	9961482	爱国	愛國	总统作为一位真正的爱国者发言。	總統作為一位真正的愛國者發言。	总统作为一位真正的爱国者发言。
1990_1	authored		颁布	頒布	政府颁布了新的交通法规。	政府頒布了新的交通法規。	
1991_1	authored		歌颂	歌頌	诗人用作品歌颂故乡。	詩人用作品歌頌故鄉。	
1998_1	tatoeba	333261	心脏	心臟	遭受心脏病困扰的人数增加了。	遭受心臟病困擾的人數增加了。	遭受心脏病困扰的人数增加了。
1998_2	tatoeba	772001	肮脏	骯髒	没有肮脏的爱情, 也没有美丽的监狱。	沒有骯髒的愛情, 也沒有美麗的監獄。	沒有骯髒的愛情, 也沒有美麗的監獄。
1999_1	tatoeba	1750080	肚脐	肚臍	无尾熊没有肚脐。	無尾熊沒有肚臍。	无尾熊没有肚脐。
2000_1	authored		橡胶	橡膠	雨鞋是用橡胶制成的。	雨鞋是用橡膠製成的。	
2001_1	tatoeba	683602	电脑	電腦	我有钱的话，我就买这台电脑。	我有錢的話，我就買這臺電腦。	我有钱的话，我就买这台电脑。
2002_1	authored		脓包	膿包	医生处理了伤口上的脓包。	醫生處理了傷口上的膿包。	
2008_1	tatoeba	13924819	鸵鸟	鴕鳥	鸸鹋和鸵鸟有什么区别？	鴯鶓和鴕鳥有什麼區別？	鴯鶓和鴕鳥有什麼區別？
2010_1	authored		鸳鸯	鴛鴦	这幅画描绘了一对鸳鸯。	這幅畫描繪了一對鴛鴦。	
2011_1	authored		褶皱	褶皺	这件裙子的褶皱很自然。	這件裙子的褶皺很自然。	
2012_1	tatoeba	482354	饿死	餓死	我宁愿饿死，也不会去偷东西。	我寧願餓死，也不會去偷東西。	我寧願餓死，也不會去偷東西。
2013_1	tatoeba	9408586	气馁	氣餒	玛丽告诉我她不气馁。	瑪麗告訴我她不氣餒。	玛丽告诉我她不气馁。
2016_1	tatoeba	1743568	恋爱	戀愛	不，直到现在她都没有恋爱过。	不，直到現在她都沒有戀愛過。	不，直到现在她都没有恋爱过。
2017_1	authored		螺旋桨	螺旋槳	船的螺旋桨被渔网缠住了。	船的螺旋槳被漁網纏住了。	
2018_1	authored		岩浆	岩漿	火山喷出了炽热的岩浆。	火山噴出了熾熱的岩漿。	
2024_0	tatoeba	4831157	批准	批准	那个四年计划必须获得批准。	那個四年計劃必須獲得批准。	那个四年计划必须获得批准。
2024_1	tatoeba	334798	准备	準備	门铃响的时候，我正准备出门。	門鈴響的時候，我正準備出門。	门铃响的时候，我正准备出门。
2026_0	tatoeba	1616576	症状	症狀	她吃了中药，减轻了她的症状。	她吃了中藥，減輕了她的症狀。	她吃了中藥，減輕了她的症狀。
2026_1	authored		症结	癥結	我们终于找到了问题的症结。	我們終於找到了問題的癥結。	
2029_1	authored		斋戒	齋戒	信徒在节日期间进行斋戒。	信徒在節日期間進行齋戒。	
2035_1	tatoeba	336929	离开	離開	我正要离开家的时候电话响了。	我正要離開家的時候電話響了。	我正要离开家的时候电话响了。
2039_1	tatoeba	813474	资源	資源	我们消耗了所有的自然资源。	我們消耗了所有的自然資源。	我们消耗了所有的自然资源。
2043_1	tatoeba	715573	竞争	競爭	新的竞争机制使大家干劲儿大增。	新的競爭機制使大家幹勁兒大增。	新的竞争机制使大家干劲儿大增。
2048_1	tatoeba	623220	阅读	閲讀	有些人认为阅读简直浪费时间。	有些人認為閲讀簡直浪費時間。	有些人认为阅读简直浪费时间。
2059_1	tatoeba	358181	麻烦	麻煩	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	小心点驾驶，不然你就麻烦了。
2060_1	tatoeba	13537163	燃烧	燃燒	做有氧运动可以有效燃烧脂肪。	做有氧運動可以有效燃燒脂肪。	做有氧運動可以有效燃燒脂肪。
2061_1	tatoeba	5581762	蜡烛	蠟燭	汤姆吹灭了蛋糕上的所有蜡烛。	湯姆吹滅了蛋糕上的所有蠟燭。	汤姆吹灭了蛋糕上的所有蜡烛。
2064_1	authored		递增	遞增	报名人数正在逐年递增。	報名人數正在逐年遞增。	
2065_1	tatoeba	774527	胡锦涛	胡錦濤	谁知道胡锦涛的生日？	誰知道胡錦濤的生日？	谁知道胡锦涛的生日？
2067_1	authored		洪涝	洪澇	连续暴雨造成了严重洪涝。	連續暴雨造成了嚴重洪澇。	
2072_1	authored		涡轮	渦輪	发动机使用涡轮提高效率。	發動機使用渦輪提高效率。	
2075_0	authored		涂长望	涂長望	涂长望是中国近代气象学家。	涂長望是中國近代氣象學家。	
2075_1	tatoeba	6014656	糊涂	糊塗	这个路口正在翻修，被挖得一塌糊涂。	這個路口正在翻修，被挖得一塌糊塗。	這個路口正在翻修，被挖得一塌糊塗。
2081_1	tatoeba	8588166	利润	利潤	经济利润和正常利润有什么区别？	經濟利潤和正常利潤有什麼區別？	经济利润和正常利润有什么区别？
2082_1	tatoeba	912701	山涧	山澗	翡翠般的青山，山涧中的流水声潺潺。	翡翠般的青山，山澗中的流水聲潺潺。	翡翠般的青山，山涧中的流水声潺潺。
2086_1	tatoeba	345810	上涨	上漲	物价上涨是多方因素造成的。	物價上漲是多方因素造成的。	物价上涨是多方因素造成的。
2087_1	authored		滚烫	滾燙	锅里的水滚烫，小心别碰。	鍋裡的水滾燙，小心別碰。	
2088_1	authored		苦涩	苦澀	这种药入口十分苦涩。	這種藥入口十分苦澀。	
2095_1	tatoeba	13138799	怜悯	憐憫	怜悯一点。	憐憫一點。	憐憫一點。
2098_1	authored		宽阔	寬闊	广场中央有一条宽阔的大道。	廣場中央有一條寬闊的大道。	
2099_0	tatoeba	512435	国家	國家	日本和好几个海外国家做贸易。	日本和好幾個海外國家做貿易。	日本和好几个海外国家做贸易。
2099_1	tatoeba	5581669	家伙	傢伙	毕竟，这家伙有一次想杀我爸。	畢竟，這傢伙有一次想殺我爸。	毕竟，这家伙有一次想杀我爸。
2102_1	tatoeba	10335091	菲律宾	菲律賓	我最好的朋友是菲律宾人。	我最好的朋友是菲律賓人。	我最好的朋友是菲律賓人。
2103_1	authored		窍门	竅門	师傅教了我一个修锁的窍门。	師傅教了我一個修鎖的竅門。	
2108_1	tatoeba	390477	邀请	邀請	除了我，每个人都受到了邀请。	除了我，每個人都受到了邀請。	除了我，每个人都受到了邀请。
2110_1	authored		诸葛亮	諸葛亮	诸葛亮是三国时期的政治家和军事家。	諸葛亮是三國時期的政治家和軍事家。	
2111_1	tatoeba	472839	承诺	承諾	就我所知，他是个遵守承诺的人。	就我所知，他是個遵守承諾的人。	就我所知，他是个遵守承诺的人。
2112_1	tatoeba	623220	阅读	閱讀	有些人认为阅读简直浪费时间。	有些人認為閱讀簡直浪費時間。	有些人认为阅读简直浪费时间。
2114_1	tatoeba	13897311	诽谤	誹謗	别诽谤我。	別誹謗我。	别诽谤我。
2115_1	tatoeba	1654917	袜子	襪子	她很生气地把鞋子，袜子脱掉。	她很生氣地把鞋子，襪子脫掉。	她很生气地把鞋子，袜子脱掉。
2120_1	tatoeba	8741556	课程	課程	你应该去上婴儿心肺复苏课程。	你應該去上嬰兒心肺復甦課程。	你应该去上婴儿心肺复苏课程。
2122_1	authored		谁知	誰知	谁知刚出门就下起了大雨。	誰知剛出門就下起了大雨。	
2123_1	tatoeba	9974954	调整	調整	系统会调整成允许你看到的内容。	系統會調整成允許你看到的內容。	系统会调整成允许你看到的内容。
2125_1	tatoeba	346813	原谅	原諒	请你原谅我很久没给你写信了。	請你原諒我很久沒給你寫信了。	请你原谅我很久没给你写信了。
2126_1	authored		谆谆	諄諄	老师谆谆告诫我们要诚实。	老師諄諄告誡我們要誠實。	
2127_1	tatoeba	510682	谈判	談判	人质的命运取决于谈判的结果。	人質的命運取決於談判的結果。	人质的命运取决于谈判的结果。
2128_1	tatoeba	482695	友谊	友誼	真正的友谊比金钱更有价值。	真正的友誼比金錢更有價值。	真正的友谊比金钱更有价值。
2130_1	tatoeba	503007	诚恳	誠懇	根据医生诚恳的表示，很显然他已经有对病人不太好的消息了。	根據醫生誠懇的表示，很顯然他已經有對病人不太好的訊息了。	根据医生诚恳的表示，很显然他已经有对病人不太好的消息了。
2132_1	tatoeba	9974983	戏剧	戲劇	汤姆和玛丽的故事富有戏剧性。	湯姆和瑪麗的故事富有戲劇性。	汤姆和玛丽的故事富有戏剧性。
2147_1	tatoeba	405750	困难	困難	俄罗斯面临着严重的财政困难。	俄羅斯面臨著嚴重的財政困難。	俄罗斯面临着严重的财政困难。
2148_1	tatoeba	879229	预算	預算	其实，我们什么都不能预算。	其實，我們什麼都不能預算。	其实，我们什么都不能预算。
2150_1	tatoeba	343786	手绢	手絹	我在烫我的手绢。	我在燙我的手絹。	我在烫我的手绢。
2151_1	authored		刺绣	刺綉	她在衣领上绣了一朵精美的刺绣。	她在衣領上繡了一朵精美的刺綉。	
2152_1	tatoeba	13046545	经验	經驗	汤姆不是一个经验老道的司机。	湯姆不是一個經驗老道的司機。	汤姆不是一个经验老道的司机。
2153_1	tatoeba	432907	继续	繼續	他因为太疲劳而无法继续前进。	他因為太疲勞而無法繼續前進。	他因为太疲劳而无法继续前进。
2154_1	tatoeba	13756641	骏马	駿馬	骏马迎春，福运绵延！	駿馬迎春，福運綿延！	駿馬迎春，福運綿延！
2186_1	tatoeba	10460780	投掷	投擲	警方将催泪弹投掷到了建筑中。	警方將催淚彈投擲到了建築中。	警方將催淚彈投擲到了建築中。
2189_0	tatoeba	540637	拮据	拮据	他的书销路不好，所以现在手头十分拮据。	他的書銷路不好，所以現在手頭十分拮据。	他的書銷路不好，所以現在手頭十分拮据。
2189_1	tatoeba	805577	根据	根據	根据习俗，新娘应该循规蹈矩。	根據習俗，新娘應該循規蹈矩。	根据习俗，新娘应该循规蹈矩。
2191_1	authored		掺假	摻假	检测发现这批蜂蜜存在掺假问题。	檢測發現這批蜂蜜存在摻假問題。	
2192_1	tatoeba	353499	职业	職業	他选择了律师作为他的终生职业。	他選擇了律師作為他的終生職業。	他选择了律师作为他的终生职业。
2204_1	tatoeba	9409425	胡萝卜	胡蘿蔔	汤姆午餐只吃了三个胡萝卜。	湯姆午餐只吃了三個胡蘿蔔。	汤姆午餐只吃了三个胡萝卜。
2213_1	authored		萤石	螢石	萤石在紫外线下会发出荧光。	螢石在紫外線下會發出熒光。	
2214_1	tatoeba	14023308	经营	經營	那家公司由我的哥哥经营。	那家公司由我的哥哥經營。	那家公司由我的哥哥经营。
2216_1	tatoeba	767042	萧条	蕭條	有谁知道如何在经济萧条的时候挣得金钱？	有誰知道如何在經濟蕭條的時候掙得金錢？	有誰知道如何在經濟蕭條的時候掙得金錢？
2217_1	tatoeba	512438	菩萨	菩薩	他在木头上刻了一个菩萨像。	他在木頭上刻了一個菩薩像。	他在木头上刻了一个菩萨像。
2221_1	tatoeba	348914	梦想	夢想	我从小就梦想着做一名糕点师。	我從小就夢想著做一名糕點師。	我从小就梦想着做一名糕点师。
2227_1	authored		检察院	檢察院	检察院依法审查了这起案件。	檢察院依法審查了這起案件。	
2236_1	tatoeba	604494	酝酿	醖釀	他们的友情酝酿成了爱情。	他們的友情醖釀成了愛情。	他们的友情酝酿成了爱情。
2241_1	tatoeba	3380545	硕士	碩士	下个月就要进行硕士论文答辩了。	下個月就要進行碩士論文答辯了。	下个月就要进行硕士论文答辩了。
2245_1	authored		耳聋	耳聾	长期处在噪声中可能导致耳聋。	長期處在噪聲中可能導致耳聾。	
2246_1	tatoeba	797066	袭击	襲擊	一连串的灾难袭击这个地区。	一連串的災難襲擊這個地區。	一連串的災難襲擊這個地區。
2250_1	tatoeba	8588209	辅助	輔助	虚拟经济的适度发展对实体经济具有辅助和推动作用。	虛擬經濟的適度發展對實體經濟具有輔助和推動作用。	虚拟经济的适度发展对实体经济具有辅助和推动作用。
2251_1	tatoeba	1577372	车辆	車輛	车辆增多会影响到城市的环境。	車輛增多會影響到城市的環境。	车辆增多会影响到城市的环境。
2252_1	authored		头颅	頭顱	医生检查了患者的头颅。	醫生檢查了患者的頭顱。	
2276_1	tatoeba	13507746	活跃	活躍	玛丽她很活跃，不是吗？	瑪麗她很活躍，不是嗎？	瑪麗她很活躍，不是嗎？
2282_0	authored		累计	累計	今年的累计降雨量已经超过去年。	今年的累計降雨量已經超過去年。	
2282_1	tatoeba	818140	累累	纍纍	有些人负债累累。	有些人負債纍纍。	有些人負債累累。
2286_1	authored		哈啰	哈囉	哈啰，好久不见！	哈囉，好久不見！	
2291_1	authored		呼啸	呼嘯	寒风从山谷中呼啸而过。	寒風從山谷中呼嘯而過。	
2294_1	tatoeba	11044298	崭新	嶄新	您新买的是辆崭新的车吗？	您新買的是輛嶄新的車嗎？	您新買的是輛嶄新的車嗎？
2295_1	tatoeba	8868746	逻辑	邏輯	知识分子只需要世界语和逻辑语。	知識分子只需要世界語和邏輯語。	知识分子只需要世界语和逻辑语。
2301_1	tatoeba	8741556	婴儿	嬰兒	你应该去上婴儿心肺复苏课程。	你應該去上嬰兒心肺復甦課程。	你应该去上婴儿心肺复苏课程。
2303_1	tatoeba	13656782	手铐	手銬	他们给汤姆戴上了手铐。	他們給湯姆戴上了手銬。	他們給湯姆戴上了手銬。
2304_1	authored		铃铛	鈴鐺	小猫脖子上挂着一只铃铛。	小貓脖子上掛著一隻鈴鐺。	
2305_1	authored		铝合金	鋁合金	窗框采用轻便的铝合金制成。	窗框採用輕便的鋁合金製成。	
2306_1	tatoeba	13634204	青铜	青銅	青铜器主要是由铜和锡的合金制成的。	青銅器主要是由銅和錫的合金製成的。	青銅器主要是由銅和錫的合金製成的。
2307_1	authored		铭文	銘文	石碑上的铭文已经模糊不清。	石碑上的銘文已經模糊不清。	
2308_1	authored		扁铲	扁鏟	工人用扁铲清理墙面。	工人用扁鏟清理牆面。	
2309_1	tatoeba	334859	银行	銀行	他把他女儿嫁给了一个银行家。	他把他女兒嫁給了一個銀行家。	他把他女儿嫁给了一个银行家。
2310_1	tatoeba	13249547	矫正	矯正	我是一名牙齿矫正医师。	我是一名牙齒矯正醫師。	我是一名牙齒矯正醫師。
2315_1	tatoeba	347707	污秽	污穢	污秽导致疾病。	污穢導致疾病。	污秽导致疾病。
2318_1	tatoeba	10706234	笼罩	籠罩	田野和小径被雾气笼罩著。	田野和小徑被霧氣籠罩著。	田野和小徑被霧氣籠罩著。
2327_1	tatoeba	382442	补偿	補償	她会好好的补偿你的。	她會好好的補償你的。	她会好好的补偿你的。
