mapping_code	source_type	source_id	simplified_word	traditional_word	simplified_sentence	traditional_sentence	source_sentence
5347_1	leipzig	zho_wikipedia_2018_1M:396586	桀骜不驯	桀驁不馴	塑像主体是一头桀骜不驯的狮子，长22米，高11米，	塑像主體是一頭桀驁不馴的獅子，長22米，高11米，	塑像主体是一头桀骜不驯的狮子，长22米，高11米，
5348_1	authored	level-2/5348_1	周韫维	周韞維	周韫维是一个人名。	周韞維是一個人名。	周韫维是一个人名。
5354_1	authored	level-2/5354_1	摅肝沥胆	攄肝瀝膽	摅肝沥胆是一个成语或固定说法。	攄肝瀝膽是一個成語或固定說法。	摅肝沥胆是一个成语或固定说法。
5362_1	leipzig	zho_news_2020_300K:40131	摈弃	擯棄	他在信中明确表示：“虽万受摈弃，不更乎其内。”	他在信中明確表示：“雖萬受擯棄，不更乎其內。”	他在信中明确表示：“虽万受摈弃，不更乎其内。”
5364_1	leipzig	zho_news_2020_300K:229732	轮毂	輪轂	箭形轮毂，花式不错，尺寸再大一点就更好了。	箭形輪轂，花式不錯，尺寸再大一點就更好了。	箭形轮毂，花式不错，尺寸再大一点就更好了。
5373_1	leipzig	zho_news_2020_300K:214830	蓦地	驀地	由于过于紧张，上岸的同志蓦地站了起来，但谁也没有行动。	由於過於緊張，上岸的同志驀地站了起來，但誰也沒有行動。	由于过于紧张，上岸的同志蓦地站了起来，但谁也没有行动。
5374_1	tatoeba	13924819	鸸鹋	鴯鶓	鸸鹋和鸵鸟有什么区别？	鴯鶓和鴕鳥有什麼區別？	鴯鶓和鴕鳥有什麼區別？
5380_1	leipzig	zho_news_2020_300K:814	蓟县	薊縣	1940年夏，天津蓟县盘山根据地莲花峰，7名八路军战士纵身跳崖，只有马占东一人幸存；	1940年夏，天津薊縣盤山根據地蓮花峰，7名八路軍戰士縱身跳崖，只有馬佔東一人倖存；	1940年夏，天津蓟县盘山根据地莲花峰，7名八路军战士纵身跳崖，只有马占东一人幸存；
5384_1	leipzig	zho_wikipedia_2018_1M:60431	江蓠	江蘺	不学汉臣栽苜蓿，空教楚客咏江蓠。	不學漢臣栽苜蓿，空教楚客詠江蘺。	不学汉臣栽苜蓿，空教楚客咏江蓠。
5390_1	leipzig	zho_wikipedia_2018_1M:260774	华蓥	華鎣	华蓥山•中国酒文化博物馆高两层。	華鎣山•中國酒文化博物館高兩層。	华蓥山•中国酒文化博物馆高两层。
5391_1	leipzig	zho_news_2020_300K:74238	颐和园	頤和園	【北京颐和园的灭麻雀人——图片来自网络】	【北京頤和園的滅麻雀人——圖片來自網路】	【北京颐和园的灭麻雀人——图片来自网络】
5402_1	tatoeba	13894761	棕榈	棕櫚	王强被棕榈树的叶子砸伤了。	王強被棕櫚樹的葉子砸傷了。	王强被棕榈树的叶子砸伤了。
5404_1	authored	level-2/5404_1	榉木	櫸木	榉木是一种植物。	櫸木是一種植物。	榉木是一种植物。
5417_1	leipzig	zho_wikipedia_2018_1M:803854	冰碛	冰磧	；而在其南部地区，覆盖着冰碛丘陵。	；而在其南部地區，覆蓋著冰磧丘陵。	；而在其南部地区，覆盖着冰碛丘陵。
5423_1	leipzig	zho_news_2020_300K:234794	寒碜	寒磣	维权，是不必寒碜里的一跪，去博同情，示无奈，卖惨相！	維權，是不必寒磣裡的一跪，去博同情，示無奈，賣慘相！	维权，是不必寒碜里的一跪，去博同情，示无奈，卖惨相！
5424_1	leipzig	zho_news_2020_300K:64491	鹌鹑	鵪鶉	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。	其中，特區可食用的人工飼養的陸地動物只有10種：豬、牛、羊、驢、兔、雞、鴨、鵝、鴿、鵪鶉。	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。
5425_1	leipzig	zho_wikipedia_2018_1M:192363	并辏	並輳	，促进了南北经济文化交流，当时杭州“川泽沃衍，有海陆之饶，珍异所聚，故商贾并辏” 《	，促進了南北經濟文化交流，當時杭州“川澤沃衍，有海陸之饒，珍異所聚，故商賈並輳” 《	，促进了南北经济文化交流，当时杭州“川泽沃衍，有海陆之饶，珍异所聚，故商贾并辏” 《
5426_1	leipzig	zho_wikipedia_2018_1M:596019	龃龉	齟齬	有以事力相龃龉者，委曲为调护。	有以事力相齟齬者，委曲為調護。	有以事力相龃龉者，委曲为调护。
5427_1	tatoeba	717448	龅牙	齙牙	这个女孩龅牙，又全身都是赘肉，真是个猪血肠。	這個女孩齙牙，又全身都是贅肉，真是個豬血腸。	这个女孩龅牙，又全身都是赘肉，真是个猪血肠。
5433_1	leipzig	zho_wikipedia_2018_1M:607420	不韪	不韙	、李不韪、胡國偉、張子柱、何魯之、黃晃、梁志偉等人。	、李不韙、胡國偉、張子柱、何魯之、黃晃、梁志偉等人。	、李不韪、胡國偉、張子柱、何魯之、黃晃、梁志偉等人。
5442_1	tatoeba	512085	嗫嚅	囁嚅	“闭嘴。”他嗫嚅道。	“閉嘴。”他囁嚅道。	“闭嘴。”他嗫嚅道。
5453_1	leipzig	zho_news_2020_300K:198675	蹦跶	蹦躂	没有就医和教育资质的机构能蹦跶到现在？	沒有就醫和教育資質的機構能蹦躂到現在？	没有就医和教育资质的机构能蹦跶到现在？
5454_1	leipzig	zho_wikipedia_2018_1M:743916	驻跸	駐蹕	皇帝驻跸平江，召秦桧赴行在，是张浚推荐的。	皇帝駐蹕平江，召秦檜赴行在，是張浚推薦的。	皇帝驻跸平江，召秦桧赴行在，是张浚推荐的。
5457_1	leipzig	zho_news_2020_300K:94571	翩跹	翩躚	因山上有一峰酷似翩跹起舞的仙女而得名。	因山上有一峰酷似翩躚起舞的仙女而得名。	因山上有一峰酷似翩跹起舞的仙女而得名。
5458_1	leipzig	zho_news_2020_300K:78892	跻身	躋身	去年公司出笼优质鸡6000万羽，黄羽肉鸡跻身全国“前三甲”。	去年公司出籠優質雞6000萬羽，黃羽肉雞躋身全國“前三甲”。	去年公司出笼优质鸡6000万羽，黄羽肉鸡跻身全国“前三甲”。
5470_1	tatoeba	1014155	嗳气	噯氣	我常常嗳气。	我常常噯氣。	我常常嗳气。
5482_1	authored	level-2/5482_1	锗石	鍺石	锗石是一种材料或化学物质。	鍺石是一種材料或化學物質。	锗石是一种材料或化学物质。
5483_1	authored	level-2/5483_1	锛得儿木	錛得兒木	锛得儿木是一种植物。	錛得兒木是一種植物。	锛得儿木是一种植物。
5484_1	authored	level-2/5484_1	叶绍锜	葉紹錡	叶绍锜是一个人名。	葉紹錡是一個人名。	叶绍锜是一个人名。
5486_1	authored	level-2/5486_1	银锞子	銀錁子	银锞子是一个较少见的词语。	銀錁子是一個較少見的詞語。	银锞子是一个较少见的词语。
5487_1	leipzig	zho_wikipedia_2018_1M:306713	曹锟	曹錕	，同时鹿钟麟还释放了被软禁的曹锟。	，同時鹿鍾麟還釋放了被軟禁的曹錕。	，同时鹿钟麟还释放了被软禁的曹锟。
5488_1	tatoeba	2004690	禁锢	禁錮	是什么禁锢了我们的自由呢？	是什麼禁錮了我們的自由呢？	是什么禁锢了我们的自由呢？
5489_1	authored	level-2/5489_1	铁锨	鐵鍁	铁锨是一种器物。	鐵鍁是一種器物。	铁锨是一种器物。
5491_1	leipzig	zho_wikipedia_2018_1M:949109	银锭	銀錠	银锭观山”是什刹海的著名景观之一。	銀錠觀山”是什剎海的著名景觀之一。	银锭观山”是什刹海的著名景观之一。
5492_1	leipzig	zho_news_2020_300K:67220	锱铢必较	錙銖必較	农村的资源比城市更紧张，为了争夺赖以生存的资源，农民没有动力讲文明，他们必须锱铢必较。	農村的資源比城市更緊張，為了爭奪賴以生存的資源，農民沒有動力講文明，他們必須錙銖必較。	农村的资源比城市更紧张，为了争夺赖以生存的资源，农民没有动力讲文明，他们必须锱铢必较。
5511_1	tatoeba	805219	觊觎	覬覦	这个职位受人觊觎。	這個職位受人覬覦。	这个职位受人觊觎。
5516_1	leipzig	zho_news_2020_300K:158343	颔首	頷首	抬起头，稍稍颔首，露出微笑就很好！	抬起頭，稍稍頷首，露出微笑就很好！	抬起头，稍稍颔首，露出微笑就很好！
5525_1	leipzig	zho_wikipedia_2018_1M:289170	鲅鱼	鮁魚	另外，红烧鲅鱼则是青岛人节庆活动中必不可少的传统菜肴。	另外，紅燒鮁魚則是青島人節慶活動中必不可少的傳統菜餚。	另外，红烧鲅鱼则是青岛人节庆活动中必不可少的传统菜肴。
5526_1	leipzig	zho_wikipedia_2018_1M:638398	大菱鲆	大菱鮃	，此外，还出产海肠、爬虾、扇贝、海参、大菱鲆养殖鱼。	，此外，還出產海腸、爬蝦、扇貝、海參、大菱鮃養殖魚。	，此外，还出产海肠、爬虾、扇贝、海参、大菱鲆养殖鱼。
5527_1	authored	level-2/5527_1	鲇鱼	鮎魚	鲇鱼是一种动物。	鮎魚是一種動物。	鲇鱼是一种动物。
5528_1	tatoeba	420300	鲈鱼	鱸魚	叫个清蒸鲈鱼好呢，还是蚝油牛肉好？	叫個清蒸鱸魚好呢，還是蠔油牛肉好？	叫个清蒸鲈鱼好呢，还是蚝油牛肉好？
5529_1	tatoeba	1214441	耶稣	耶穌	基督徒认为耶稣是上帝的儿子。	基督徒認為耶穌是上帝的兒子。	基督徒认为耶稣是上帝的儿子。
5530_1	tatoeba	415488	涸辙之鲋	涸轍之鮒	涸辙之鲋。	涸轍之鮒。	涸辙之鲋。
5531_1	authored	level-2/5531_1	羽鳃鲐	羽鰓鮐	羽鳃鲐是一个较少见的词语。	羽鰓鮐是一個較少見的詞語。	羽鳃鲐是一个较少见的词语。
5534_1	leipzig	zho_news_2020_300K:266896	飕飕	颼颼	走出宾馆，感到凉飕飕的，好在穿了夹克衫，还能够对付，这里毕竟是高原。	走出賓館，感到涼颼颼的，好在穿了夾克衫，還能夠對付，這裡畢竟是高原。	走出宾馆，感到凉飕飕的，好在穿了夹克衫，还能够对付，这里毕竟是高原。
5537_1	leipzig	zho_news_2020_300K:195247	珍馐	珍饈	每年农博会就像是湖南特色的满汉全席，好多珍馐美味！	每年農博會就像是湖南特色的滿漢全席，好多珍饈美味！	每年农博会就像是湖南特色的满汉全席，好多珍馐美味！
5538_1	leipzig	zho_news_2020_300K:64491	鹌鹑	鵪鶉	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。	其中，特區可食用的人工飼養的陸地動物只有10種：豬、牛、羊、驢、兔、雞、鴨、鵝、鴿、鵪鶉。	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。
5546_1	leipzig	zho_news_2020_300K:135143	瘆人	瘮人	平时热闹朝气的城市突然慢了下来，甚至到了一种瘆人的地步。	平時熱鬧朝氣的城市突然慢了下來，甚至到了一種瘮人的地步。	平时热闹朝气的城市突然慢了下来，甚至到了一种瘆人的地步。
5552_1	leipzig	zho_news_2020_300K:287819	阖家	闔家	阖家团圆是东亚影视作品常用的主题，我们虽然用得多，却非常克制。	闔家團圓是東亞影視作品常用的主題，我們雖然用得多，卻非常剋制。	阖家团圆是东亚影视作品常用的主题，我们虽然用得多，却非常克制。
5553_1	leipzig	zho_wikipedia_2018_1M:999226	和阗	和闐	、齐卢文、粟特文、和阗文、回鹘文、龟兹文等。	、齊盧文、粟特文、和闐文、回鶻文、龜茲文等。	、齐卢文、粟特文、和阗文、回鹘文、龟兹文等。
5554_1	leipzig	zho_wikipedia_2018_1M:685095	宫阙	宮闕	，焚毁宫阙，留七日后方才离去。	，焚燬宮闕，留七日後方才離去。	，焚毁宫阙，留七日后方才离去。
5566_1	leipzig	zho_news_2020_300K:227018	潋滟	瀲灧	空濛远黛，潋滟春池，江南形胜之时。	空濛遠黛，瀲灧春池，江南形勝之時。	空濛远黛，潋滟春池，江南形胜之时。
5570_1	authored	level-2/5570_1	陈西滢	陳西瀅	陈西滢是一个人名。	陳西瀅是一個人名。	陈西滢是一个人名。
5582_1	leipzig	zho_news_2020_300K:108194	滦河	灤河	地处巍巍燕山山脉，滦河潮河纵贯南北，河北省承德市滦平县是沟通京冀蒙的交通要冲。	地處巍巍燕山山脈，灤河潮河縱貫南北，河北省承德市灤平縣是溝通京冀蒙的交通要衝。	地处巍巍燕山山脉，滦河潮河纵贯南北，河北省承德市滦平县是沟通京冀蒙的交通要冲。
5589_1	leipzig	zho_news_2020_300K:67009	威慑	威懾	军事打击和政治威慑使傅作义完全明白了自己的处境，遂下令退兵。	軍事打擊和政治威懾使傅作義完全明白了自己的處境，遂下令退兵。	军事打击和政治威慑使傅作义完全明白了自己的处境，遂下令退兵。
5591_1	authored	level-2/5591_1	鲎鱼	鱟魚	鲎鱼是一种动物。	鱟魚是一種動物。	鲎鱼是一种动物。
5592_1	leipzig	zho_news_2020_300K:138154	张骞	張騫	张骞出使西域后被发现，之后被带回汉朝。	張騫出使西域後被發現，之後被帶回漢朝。	张骞出使西域后被发现，之后被带回汉朝。
5593_1	leipzig	zho_wikipedia_2018_1M:765328	窦太后	竇太后	窦太后忧死后，曹节、王甫因深恨窦氏，	竇太后憂死後，曹節、王甫因深恨竇氏，	窦太后忧死后，曹节、王甫因深恨窦氏，
5602_1	tatoeba	1316151	谩骂	謾罵	一连三年的谩骂之后他们终于离婚了。	一連三年的謾罵之後他們終於離婚了。	一连三年的谩骂之后他们终于离婚了。
5603_1	leipzig	zho_news_2020_300K:29609	贬谪	貶謫	二十三年的贬谪生活，并没有使他消沉颓唐。	二十三年的貶謫生活，並沒有使他消沉頹唐。	二十三年的贬谪生活，并没有使他消沉颓唐。
5607_1	authored	level-2/5607_1	令嫒	令嬡	令嫒是一个较少见的词语。	令嬡是一個較少見的詞語。	令嫒是一个较少见的词语。
5608_1	leipzig	zho_news_2020_300K:194593	嫔妃	嬪妃	母因子贵，司马适立为太子后，他的母亲也由才人升为淑媛（嫔妃的称号）。	母因子貴，司馬適立為太子後，他的母親也由才人升為淑媛（嬪妃的稱號）。	母因子贵，司马适立为太子后，他的母亲也由才人升为淑媛（嫔妃的称号）。
5610_1	leipzig	zho_news_2020_300K:270351	缙云	縉雲	近日，浙江丽水缙云县召开了一次别具一格的“颁奖仪式”。	近日，浙江麗水縉雲縣召開了一次別具一格的“頒獎儀式”。	近日，浙江丽水缙云县召开了一次别具一格的“颁奖仪式”。
5611_1	leipzig	zho_news_2020_300K:159761	缜密	縝密	换句话说，腾讯方面在客户资质核验方面是否做到了细致缜密？	換句話說，騰訊方面在客戶資質核驗方面是否做到了細緻縝密？	换句话说，腾讯方面在客户资质核验方面是否做到了细致缜密？
5612_1	leipzig	zho_news_2020_300K:164821	繁文缛节	繁文縟節	改进督查检查考核方式方法，切实减少“繁文缛节”。	改進督查檢查考核方式方法，切實減少“繁文縟節”。	改进督查检查考核方式方法，切实减少“繁文缛节”。
5613_1	authored	level-2/5613_1	辔头	轡頭	辔头是一种器物。	轡頭是一種器物。	辔头是一种器物。
5614_1	leipzig	zho_wikipedia_2018_1M:991028	马骝	馬騮	、马骝洲等岛屿；三、领水则为以上陆地及海岛附近之水路；四、关闸至北山岭为“局外地”。	、馬騮洲等島嶼；三、領水則為以上陸地及海島附近之水路；四、關閘至北山嶺為“局外地”。	、马骝洲等岛屿；三、领水则为以上陆地及海岛附近之水路；四、关闸至北山岭为“局外地”。
5615_1	leipzig	zho_wikipedia_2018_1M:876352	缟素	縞素	诏内外官缟素哭临，禁剃发百日。	詔內外官縞素哭臨，禁剃髮百日。	诏内外官缟素哭临，禁剃发百日。
5616_1	leipzig	zho_wikipedia_2018_1M:822224	结缡	結縭	自此与沈祖棻在战乱中结缡逆旅，辗转于长沙、武汉、	自此與沈祖棻在戰亂中結縭逆旅，輾轉於長沙、武漢、	自此与沈祖棻在战乱中结缡逆旅，辗转于长沙、武汉、
