official_no	level	simplified	mapping_code	traditional	inherited	simplified_example	traditional_example	example_source	original_example_source	simplified_sentence	traditional_sentence	field_usage	context_kind
5329	2	缃	5329_1	緗	false	缣缃黄卷	縑緗黃卷	authored-example	project-authored	缣缃黄卷是一个成语或固定说法。	縑緗黃卷是一個成語或固定說法。		lexical-context
5330	2	缄	5330_1	緘	false	缄默	緘默	corpus-example	leipzig:zho_news_2020_300K:37668	他们一个个垂头丧气，缄默不语。	他們一個個垂頭喪氣，緘默不語。		lexical-context
5332	2	缇	5332_1	緹	false	钟丽缇	鍾麗緹	authored-example	project-authored	钟丽缇是一个人名。	鍾麗緹是一個人名。		lexical-context
5333	2	缈	5333_1	緲	false	缥缈	縹緲	corpus-example	leipzig:zho_news_2020_300K:226092	秋光寂历，烟波缥缈，桂影扶疏。	秋光寂歷，煙波縹緲，桂影扶疏。		lexical-context
5334	2	缌	5334_1	緦	false	缌麻服	緦麻服	authored-example	project-authored	缌麻服是一个较少见的词语。	緦麻服是一個較少見的詞語。		lexical-context
5335	2	缑	5335_1	緱	false	缑字	緱字	domain-template	metalinguistic-fallback	古代织物记录中出现了缑。	古代織物記錄中出現了緱。	Traditional textiles / cordage: a rare character associated with fibres, silk, thread, rope, or textile production.	domain-template
5336	2	缒	5336_1	縋	false	缒字	縋字	approved-manual	metalinguistic-fallback	守军用绳索把使者缒下城墙。	守軍用繩索把使者縋下城牆。	Historical and military vocabulary: lowering a person or object using a rope.	approved-manual
5337	2	缗	5337_1	緡	false	缗字	緡字	domain-template	metalinguistic-fallback	古代织物记录中出现了缗。	古代織物記錄中出現了緡。	Traditional textiles / cordage: a rare character associated with fibres, silk, thread, rope, or textile production.	domain-template
5338	2	飨	5338_1	饗	false	飨客	饗客	authored-example	project-authored	飨客表示一种动作。	饗客表示一種動作。		lexical-context
5339	2	耢	5339_1	耮	false	耢字	耮字	domain-template	metalinguistic-fallback	古代器物记录中提到了耢。	古代器物記錄中提到了耮。	Historical tools and material culture: a rare character used for an implement, object, or craft process.	domain-template
5347	2	骜	5347_1	驁	false	桀骜不驯	桀驁不馴	corpus-example	leipzig:zho_wikipedia_2018_1M:396586	塑像主体是一头桀骜不驯的狮子，长22米，高11米，	塑像主體是一頭桀驁不馴的獅子，長22米，高11米，		lexical-context
5348	2	韫	5348_1	韞	false	周韫维	周韞維	authored-example	project-authored	周韫维是一个人名。	周韞維是一個人名。		lexical-context
5354	2	摅	5354_1	攄	false	摅肝沥胆	攄肝瀝膽	authored-example	project-authored	摅肝沥胆是一个成语或固定说法。	攄肝瀝膽是一個成語或固定說法。		lexical-context
5362	2	摈	5362_1	擯	false	摈弃	擯棄	corpus-example	leipzig:zho_news_2020_300K:40131	他在信中明确表示：“虽万受摈弃，不更乎其内。”	他在信中明確表示：“雖萬受擯棄，不更乎其內。”		lexical-context
5364	2	毂	5364_1	轂	false	轮毂	輪轂	corpus-example	leipzig:zho_news_2020_300K:229732	箭形轮毂，花式不错，尺寸再大一点就更好了。	箭形輪轂，花式不錯，尺寸再大一點就更好了。		lexical-context
5373	2	蓦	5373_1	驀	false	蓦地	驀地	corpus-example	leipzig:zho_news_2020_300K:214830	由于过于紧张，上岸的同志蓦地站了起来，但谁也没有行动。	由於過於緊張，上岸的同志驀地站了起來，但誰也沒有行動。		lexical-context
5374	2	鹋	5374_1	鶓	false	鸸鹋	鴯鶓	corpus-example	tatoeba:13924819	鸸鹋和鸵鸟有什么区别？	鴯鶓和鴕鳥有什麼區別？		lexical-context
5380	2	蓟	5380_1	薊	false	蓟县	薊縣	corpus-example	leipzig:zho_news_2020_300K:814	1940年夏，天津蓟县盘山根据地莲花峰，7名八路军战士纵身跳崖，只有马占东一人幸存；	1940年夏，天津薊縣盤山根據地蓮花峰，7名八路軍戰士縱身跳崖，只有馬佔東一人倖存；		lexical-context
5384	2	蓠	5384_1	蘺	false	江蓠	江蘺	corpus-example	leipzig:zho_wikipedia_2018_1M:60431	不学汉臣栽苜蓿，空教楚客咏江蓠。	不學漢臣栽苜蓿，空教楚客詠江蘺。		lexical-context
5390	2	蓥	5390_1	鎣	false	华蓥	華鎣	corpus-example	leipzig:zho_wikipedia_2018_1M:260774	华蓥山•中国酒文化博物馆高两层。	華鎣山•中國酒文化博物館高兩層。		lexical-context
5391	2	颐	5391_1	頤	false	颐和园	頤和園	corpus-example	leipzig:zho_news_2020_300K:74238	【北京颐和园的灭麻雀人——图片来自网络】	【北京頤和園的滅麻雀人——圖片來自網路】		lexical-context
5402	2	榈	5402_1	櫚	false	棕榈	棕櫚	corpus-example	tatoeba:13894761	王强被棕榈树的叶子砸伤了。	王強被棕櫚樹的葉子砸傷了。		lexical-context
5404	2	榉	5404_1	櫸	false	榉木	櫸木	authored-example	project-authored	榉木是一种植物。	櫸木是一種植物。		lexical-context
5417	2	碛	5417_1	磧	false	冰碛	冰磧	corpus-example	leipzig:zho_wikipedia_2018_1M:803854	；而在其南部地区，覆盖着冰碛丘陵。	；而在其南部地區，覆蓋著冰磧丘陵。		lexical-context
5423	2	碜	5423_1	磣	false	寒碜	寒磣	corpus-example	leipzig:zho_news_2020_300K:234794	维权，是不必寒碜里的一跪，去博同情，示无奈，卖惨相！	維權，是不必寒磣裡的一跪，去博同情，示無奈，賣慘相！		lexical-context
5424	2	鹌	5424_1	鵪	false	鹌鹑	鵪鶉	corpus-example	leipzig:zho_news_2020_300K:64491	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。	其中，特區可食用的人工飼養的陸地動物只有10種：豬、牛、羊、驢、兔、雞、鴨、鵝、鴿、鵪鶉。		lexical-context
5425	2	辏	5425_1	輳	false	并辏	並輳	corpus-example	leipzig:zho_wikipedia_2018_1M:192363	，促进了南北经济文化交流，当时杭州“川泽沃衍，有海陆之饶，珍异所聚，故商贾并辏” 《	，促進了南北經濟文化交流，當時杭州“川澤沃衍，有海陸之饒，珍異所聚，故商賈並輳” 《		lexical-context
5426	2	龃	5426_1	齟	false	龃龉	齟齬	corpus-example	leipzig:zho_wikipedia_2018_1M:596019	有以事力相龃龉者，委曲为调护。	有以事力相齟齬者，委曲為調護。		lexical-context
5427	2	龅	5427_1	齙	false	龅牙	齙牙	corpus-example	tatoeba:717448	这个女孩龅牙，又全身都是赘肉，真是个猪血肠。	這個女孩齙牙，又全身都是贅肉，真是個豬血腸。		lexical-context
5433	2	韪	5433_1	韙	false	不韪	不韙	corpus-example	leipzig:zho_wikipedia_2018_1M:607420	、李不韪、胡國偉、張子柱、何魯之、黃晃、梁志偉等人。	、李不韙、胡國偉、張子柱、何魯之、黃晃、梁志偉等人。		lexical-context
5442	2	嗫	5442_1	囁	false	嗫嚅	囁嚅	corpus-example	tatoeba:512085	“闭嘴。”他嗫嚅道。	“閉嘴。”他囁嚅道。		lexical-context
5453	2	跶	5453_1	躂	false	蹦跶	蹦躂	corpus-example	leipzig:zho_news_2020_300K:198675	没有就医和教育资质的机构能蹦跶到现在？	沒有就醫和教育資質的機構能蹦躂到現在？		lexical-context
5454	2	跸	5454_1	蹕	false	驻跸	駐蹕	corpus-example	leipzig:zho_wikipedia_2018_1M:743916	皇帝驻跸平江，召秦桧赴行在，是张浚推荐的。	皇帝駐蹕平江，召秦檜赴行在，是張浚推薦的。		lexical-context
5457	2	跹	5457_1	躚	false	翩跹	翩躚	corpus-example	leipzig:zho_news_2020_300K:94571	因山上有一峰酷似翩跹起舞的仙女而得名。	因山上有一峰酷似翩躚起舞的仙女而得名。		lexical-context
5458	2	跻	5458_1	躋	false	跻身	躋身	corpus-example	leipzig:zho_news_2020_300K:78892	去年公司出笼优质鸡6000万羽，黄羽肉鸡跻身全国“前三甲”。	去年公司出籠優質雞6000萬羽，黃羽肉雞躋身全國“前三甲”。		lexical-context
5470	2	嗳	5470_1	噯	false	嗳气	噯氣	corpus-example	tatoeba:1014155	我常常嗳气。	我常常噯氣。		lexical-context
5482	2	锗	5482_1	鍺	false	锗石	鍺石	authored-example	project-authored	锗石是一种材料或化学物质。	鍺石是一種材料或化學物質。		lexical-context
5483	2	锛	5483_1	錛	false	锛得儿木	錛得兒木	authored-example	project-authored	锛得儿木是一种植物。	錛得兒木是一種植物。		lexical-context
5484	2	锜	5484_1	錡	false	叶绍锜	葉紹錡	authored-example	project-authored	叶绍锜是一个人名。	葉紹錡是一個人名。		lexical-context
5485	2	锝	5485_1	鍀	false	锝字	鍀字	element-domain	metalinguistic-fallback	实验记录中提到了锝。	實驗記錄中提到了鍀。	Chemistry: technetium, a chemical element represented by this character in Chinese technical terminology.	element-domain
5486	2	锞	5486_1	錁	false	银锞子	銀錁子	authored-example	project-authored	银锞子是一个较少见的词语。	銀錁子是一個較少見的詞語。		lexical-context
5487	2	锟	5487_1	錕	false	曹锟	曹錕	corpus-example	leipzig:zho_wikipedia_2018_1M:306713	，同时鹿钟麟还释放了被软禁的曹锟。	，同時鹿鍾麟還釋放了被軟禁的曹錕。		lexical-context
5488	2	锢	5488_1	錮	false	禁锢	禁錮	corpus-example	tatoeba:2004690	是什么禁锢了我们的自由呢？	是什麼禁錮了我們的自由呢？		lexical-context
5489	2	锨	5489_1	鍁	false	铁锨	鐵鍁	authored-example	project-authored	铁锨是一种器物。	鐵鍁是一種器物。		lexical-context
5490	2	锩	5490_1	錈	false	锩字	錈字	domain-template	metalinguistic-fallback	古代器物记录中提到了锩。	古代器物記錄中提到了錈。	Historical tools and material culture: a rare character used for an implement, object, or craft process.	domain-template
5491	2	锭	5491_1	錠	false	银锭	銀錠	corpus-example	leipzig:zho_wikipedia_2018_1M:949109	银锭观山”是什刹海的著名景观之一。	銀錠觀山”是什剎海的著名景觀之一。		lexical-context
5492	2	锱	5492_1	錙	false	锱铢必较	錙銖必較	corpus-example	leipzig:zho_news_2020_300K:67220	农村的资源比城市更紧张，为了争夺赖以生存的资源，农民没有动力讲文明，他们必须锱铢必较。	農村的資源比城市更緊張，為了爭奪賴以生存的資源，農民沒有動力講文明，他們必須錙銖必較。		lexical-context
5511	2	觎	5511_1	覦	false	觊觎	覬覦	corpus-example	tatoeba:805219	这个职位受人觊觎。	這個職位受人覬覦。		lexical-context
5516	2	颔	5516_1	頷	false	颔首	頷首	corpus-example	leipzig:zho_news_2020_300K:158343	抬起头，稍稍颔首，露出微笑就很好！	抬起頭，稍稍頷首，露出微笑就很好！		lexical-context
5525	2	鲅	5525_1	鮁	false	鲅鱼	鮁魚	corpus-example	leipzig:zho_wikipedia_2018_1M:289170	另外，红烧鲅鱼则是青岛人节庆活动中必不可少的传统菜肴。	另外，紅燒鮁魚則是青島人節慶活動中必不可少的傳統菜餚。		lexical-context
5526	2	鲆	5526_1	鮃	false	大菱鲆	大菱鮃	corpus-example	leipzig:zho_wikipedia_2018_1M:638398	，此外，还出产海肠、爬虾、扇贝、海参、大菱鲆养殖鱼。	，此外，還出產海腸、爬蝦、扇貝、海參、大菱鮃養殖魚。		lexical-context
5527	2	鲇	5527_1	鮎	false	鲇鱼	鮎魚	authored-example	project-authored	鲇鱼是一种动物。	鮎魚是一種動物。		lexical-context
5528	2	鲈	5528_1	鱸	false	鲈鱼	鱸魚	corpus-example	tatoeba:420300	叫个清蒸鲈鱼好呢，还是蚝油牛肉好？	叫個清蒸鱸魚好呢，還是蠔油牛肉好？		lexical-context
5529	2	稣	5529_1	穌	false	耶稣	耶穌	corpus-example	tatoeba:1214441	基督徒认为耶稣是上帝的儿子。	基督徒認為耶穌是上帝的兒子。		lexical-context
5530	2	鲋	5530_1	鮒	false	涸辙之鲋	涸轍之鮒	corpus-example	tatoeba:415488	涸辙之鲋。	涸轍之鮒。		lexical-context
5531	2	鲐	5531_1	鮐	false	羽鳃鲐	羽鰓鮐	authored-example	project-authored	羽鳃鲐是一个较少见的词语。	羽鰓鮐是一個較少見的詞語。		lexical-context
5533	2	鹐	5533_1	鵮	false	鹐字	鵮字	domain-template	metalinguistic-fallback	图鉴中记录了鹐这种鸟。	圖鑑中記錄了鵮這種鳥。	Zoology / ornithology: a rare character used in the name of a bird or bird group.	domain-template
5534	2	飕	5534_1	颼	false	飕飕	颼颼	corpus-example	leipzig:zho_news_2020_300K:266896	走出宾馆，感到凉飕飕的，好在穿了夹克衫，还能够对付，这里毕竟是高原。	走出賓館，感到涼颼颼的，好在穿了夾克衫，還能夠對付，這裡畢竟是高原。		lexical-context
5537	2	馐	5537_1	饈	false	珍馐	珍饈	corpus-example	leipzig:zho_news_2020_300K:195247	每年农博会就像是湖南特色的满汉全席，好多珍馐美味！	每年農博會就像是湖南特色的滿漢全席，好多珍饈美味！		lexical-context
5538	2	鹑	5538_1	鶉	false	鹌鹑	鵪鶉	corpus-example	leipzig:zho_news_2020_300K:64491	其中，特区可食用的人工饲养的陆地动物只有10种：猪、牛、羊、驴、兔、鸡、鸭、鹅、鸽、鹌鹑。	其中，特區可食用的人工飼養的陸地動物只有10種：豬、牛、羊、驢、兔、雞、鴨、鵝、鴿、鵪鶉。		lexical-context
5546	2	瘆	5546_1	瘮	false	瘆人	瘮人	corpus-example	leipzig:zho_news_2020_300K:135143	平时热闹朝气的城市突然慢了下来，甚至到了一种瘆人的地步。	平時熱鬧朝氣的城市突然慢了下來，甚至到了一種瘮人的地步。		lexical-context
5552	2	阖	5552_1	闔	false	阖家	闔家	corpus-example	leipzig:zho_news_2020_300K:287819	阖家团圆是东亚影视作品常用的主题，我们虽然用得多，却非常克制。	闔家團圓是東亞影視作品常用的主題，我們雖然用得多，卻非常剋制。		lexical-context
5553	2	阗	5553_1	闐	false	和阗	和闐	corpus-example	leipzig:zho_wikipedia_2018_1M:999226	、齐卢文、粟特文、和阗文、回鹘文、龟兹文等。	、齊盧文、粟特文、和闐文、回鶻文、龜茲文等。		lexical-context
5554	2	阙	5554_1	闕	false	宫阙	宮闕	corpus-example	leipzig:zho_wikipedia_2018_1M:685095	，焚毁宫阙，留七日后方才离去。	，焚燬宮闕，留七日後方才離去。		lexical-context
5566	2	滟	5566_1	灧	false	潋滟	瀲灧	corpus-example	leipzig:zho_news_2020_300K:227018	空濛远黛，潋滟春池，江南形胜之时。	空濛遠黛，瀲灧春池，江南形勝之時。		lexical-context
5570	2	滢	5570_1	瀅	false	陈西滢	陳西瀅	authored-example	project-authored	陈西滢是一个人名。	陳西瀅是一個人名。		lexical-context
5577	2	滗	5577_1	潷	false	滗字	潷字	curated-domain	metalinguistic-fallback	把汤里的油慢慢滗掉。	把湯裡的油慢慢潷掉。	Cooking and liquid handling: means carefully pouring off or straining liquid.	curated-domain
5582	2	滦	5582_1	灤	false	滦河	灤河	corpus-example	leipzig:zho_news_2020_300K:108194	地处巍巍燕山山脉，滦河潮河纵贯南北，河北省承德市滦平县是沟通京冀蒙的交通要冲。	地處巍巍燕山山脈，灤河潮河縱貫南北，河北省承德市灤平縣是溝通京冀蒙的交通要衝。		lexical-context
5587	2	滪	5587_1	澦	false	滪字	澦字	domain-template	metalinguistic-fallback	地方志中记载了滪。	地方志中記載了澦。	Historical geography / hydrology: a rare water-related character used for a river, water feature, sound, or flow.	domain-template
5589	2	慑	5589_1	懾	false	威慑	威懾	corpus-example	leipzig:zho_news_2020_300K:67009	军事打击和政治威慑使傅作义完全明白了自己的处境，遂下令退兵。	軍事打擊和政治威懾使傅作義完全明白了自己的處境，遂下令退兵。		lexical-context
