order	source_mapping	simplified	traditional	pinyin	taiwan_pinyin	meaning	simplified_sentence	traditional_sentence	example_source	example_source_id	source_sentence	pinyin_source	taiwan_pinyin_source
1416	1254_1	足球	足球	zú qiú		soccer	下雨天足球场变得超泥泞，鞋子一踩下去就陷进去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	tatoeba	13589999	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	CC-CEDICT	
1417	1254_1	泥泞	泥濘	ní nìng		muddy	下雨天足球场变得超泥泞，鞋子一踩下去就陷进去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	tatoeba	13589999	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	CC-CEDICT	
1418	1254_1	鞋子	鞋子	xié zi		shoe	下雨天足球场变得超泥泞，鞋子一踩下去就陷进去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	tatoeba	13589999	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	CC-CEDICT	
1419	1254_1	下去	下去	xià qù		to go down	下雨天足球场变得超泥泞，鞋子一踩下去就陷进去了。	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	tatoeba	13589999	下雨天足球場變得超泥濘，鞋子一踩下去就陷進去了。	CC-CEDICT	
1420	1255_1	腹泻	腹瀉	fù xiè		diarrhea	这种药可能引起腹泻。	這種藥可能引起腹瀉。	authored			CC-CEDICT	
1421	1262_1	活泼	活潑	huó po	huó pō	lively	活泼金属着火了要用沙土盖灭。	活潑金屬著火了要用沙土蓋滅。	tatoeba	13896457	活泼金属着火了要用沙土盖灭。	CC-CEDICT	Taiwan MOE Concise Dictionary
1422	1262_1	金属	金屬	jīn shǔ		metal	活泼金属着火了要用沙土盖灭。	活潑金屬著火了要用沙土蓋滅。	tatoeba	13896457	活泼金属着火了要用沙土盖灭。	CC-CEDICT	
1423	1262_1	着火	著火	zháo huǒ		to catch fire	活泼金属着火了要用沙土盖灭。	活潑金屬著火了要用沙土蓋滅。	tatoeba	13896457	活泼金属着火了要用沙土盖灭。	CC-CEDICT	
1424	1262_1	沙土	沙土	shā tǔ		sandy soil	活泼金属着火了要用沙土盖灭。	活潑金屬著火了要用沙土蓋滅。	tatoeba	13896457	活泼金属着火了要用沙土盖灭。	CC-CEDICT	
1425	1263_1	毛泽东	毛澤東	máo zé dōng		Mao Zedong	毛泽东出生于湖南韶山。	毛澤東出生於湖南韶山。	authored			CC-CEDICT	
1426	1263_1	湖南	湖南	hú nán		Hunan	毛泽东出生于湖南韶山。	毛澤東出生於湖南韶山。	authored			CC-CEDICT	
1427	1263_1	韶山	韶山	sháo shān		Shaoshan	毛泽东出生于湖南韶山。	毛澤東出生於湖南韶山。	authored			CC-CEDICT	
1428	1270_1	可怜	可憐	kě lián		pitiful	这里附近的电话亭少得可怜。	這裡附近的電話亭少得可憐。	tatoeba	466311	這裏附近的電話亭少得可憐。	CC-CEDICT	
1429	1273_1	班上	班上	bān shàng		class	他和班上的任何学生一样聪明。	他和班上的任何學生一樣聰明。	tatoeba	347097	他和班上的任何学生一样聪明。	CC-CEDICT	
1430	1273_1	聪明	聰明	cōng ming	cōng míng	intelligent	他和班上的任何学生一样聪明。	他和班上的任何學生一樣聰明。	tatoeba	347097	他和班上的任何学生一样聪明。	CC-CEDICT	Taiwan MOE Concise Dictionary
1431	1274_1	众人	眾人	zhòng rén		everyone	众人见宝玉牛心，都怪他呆痴不改。	眾人見寶玉牛心，都怪他呆痴不改。	tatoeba	13541557	眾人見寶玉牛心，都怪他獃痴不改。	CC-CEDICT	
1432	1274_1	宝玉	寶玉	bǎo yù		precious jade	众人见宝玉牛心，都怪他呆痴不改。	眾人見寶玉牛心，都怪他呆痴不改。	tatoeba	13541557	眾人見寶玉牛心，都怪他獃痴不改。	CC-CEDICT	
1433	1277_1	祖母	祖母	zǔ mǔ		father's mother	祖母特别宠爱最小的孙女。	祖母特別寵愛最小的孫女。	authored			CC-CEDICT	
1434	1277_1	特别	特別	tè bié		unusual	祖母特别宠爱最小的孙女。	祖母特別寵愛最小的孫女。	authored			CC-CEDICT	
1435	1277_1	宠爱	寵愛	chǒng ài		to dote on sb	祖母特别宠爱最小的孙女。	祖母特別寵愛最小的孫女。	authored			CC-CEDICT	
1436	1277_1	孙女	孫女	sūn nǚ		son's daughter	祖母特别宠爱最小的孙女。	祖母特別寵愛最小的孫女。	authored			CC-CEDICT	
1437	1279_1	审议	審議	shěn yì		to deliberate	委员会明天将审议这项提案。	委員會明天將審議這項提案。	preexisting			CC-CEDICT	
1438	1283_0	商店	商店	shāng diàn		store	商店拉下卷帘门后关门了。	商店拉下捲帘門後關門了。	authored			CC-CEDICT	
1439	1283_0	关门	關門	guān mén		to close a door	商店拉下卷帘门后关门了。	商店拉下捲帘門後關門了。	authored			CC-CEDICT	
1440	1283_1	绿色	綠色	lǜ sè		green	绿色的毯子和这条蓝色的帘子不配。	綠色的毯子和這條藍色的簾子不配。	tatoeba	444598	绿色的毯子和这条蓝色的帘子不配。	CC-CEDICT	
1441	1283_1	毯子	毯子	tǎn zi		blanket	绿色的毯子和这条蓝色的帘子不配。	綠色的毯子和這條藍色的簾子不配。	tatoeba	444598	绿色的毯子和这条蓝色的帘子不配。	CC-CEDICT	
1442	1283_1	蓝色	藍色	lán sè		blue	绿色的毯子和这条蓝色的帘子不配。	綠色的毯子和這條藍色的簾子不配。	tatoeba	444598	绿色的毯子和这条蓝色的帘子不配。	CC-CEDICT	
1443	1283_1	帘子	簾子	lián zi		curtain	绿色的毯子和这条蓝色的帘子不配。	綠色的毯子和這條藍色的簾子不配。	tatoeba	444598	绿色的毯子和这条蓝色的帘子不配。	CC-CEDICT	
1444	1286_1	不及格	不及格	bù jí gé		to fail	考试不及格意味着再等待一年。	考試不及格意味著再等待一年。	tatoeba	1300706	考试不及格意味着再等待一年。	CC-CEDICT	
1445	1286_1	意味	意味	yì wèi		meaning	考试不及格意味着再等待一年。	考試不及格意味著再等待一年。	tatoeba	1300706	考试不及格意味着再等待一年。	CC-CEDICT	
1446	1288_1	诗人	詩人	shī rén		bard	他不是诗人；他是个散文作家。	他不是詩人；他是個散文作家。	tatoeba	799240	他不是诗人；他是个散文作家。	CC-CEDICT	
1447	1288_1	散文	散文	sǎn wén		prose	他不是诗人；他是个散文作家。	他不是詩人；他是個散文作家。	tatoeba	799240	他不是诗人；他是个散文作家。	CC-CEDICT	
1448	1288_1	作家	作家	zuò jiā		author	他不是诗人；他是个散文作家。	他不是詩人；他是個散文作家。	tatoeba	799240	他不是诗人；他是个散文作家。	CC-CEDICT	
1449	1291_1	真诚	真誠	zhēn chéng		sincere	人们说，真正的朋友是真诚的。	人們說，真正的朋友是真誠的。	tatoeba	13531847	人們說，真正的朋友是真誠的。	CC-CEDICT	
1450	1292_1	衬衫	襯衫	chèn shān		shirt	我要一件新衬衫。你想要什么？	我要一件新襯衫。你想要什麼？	tatoeba	4621013	我要一件新衬衫。你想要什么？	CC-CEDICT	
1451	1292_1	想要	想要	xiǎng yào		to want to	我要一件新衬衫。你想要什么？	我要一件新襯衫。你想要什麼？	tatoeba	4621013	我要一件新衬衫。你想要什么？	CC-CEDICT	
1452	1294_1	极为	極為	jí wéi		extremely	所有成员都极为重视她的意见。	所有成員都極為重視她的意見。	tatoeba	1394974	所有成员都极为重视她的意见。	CC-CEDICT	
1453	1294_1	重视	重視	zhòng shì		to attach importance to sth	所有成员都极为重视她的意见。	所有成員都極為重視她的意見。	tatoeba	1394974	所有成员都极为重视她的意见。	CC-CEDICT	
1454	1296_1	旁边	旁邊	páng biān		side	坐在我旁边的男人跟我说话了。	坐在我旁邊的男人跟我說話了。	tatoeba	334075	坐在我旁边的男人跟我说话了。	CC-CEDICT	
1455	1296_1	说话	說話	shuō huà		to speak	坐在我旁边的男人跟我说话了。	坐在我旁邊的男人跟我說話了。	tatoeba	334075	坐在我旁边的男人跟我说话了。	CC-CEDICT	
1456	1297_1	诞生	誕生	dàn shēng		to be born	我们是为了死亡而诞生的。	我們是為了死亡而誕生的。	tatoeba	8686666	我们是为了死亡而诞生的。	CC-CEDICT	
1457	1298_1	天黑	天黑	tiān hēi		to get dark	天黑之后，景色变得诡异阴森。	天黑之後，景色變得詭異陰森。	tatoeba	13573156	天黑之後，景色變得詭異陰森。	CC-CEDICT	
1458	1298_1	之后	之後	zhī hòu		after	天黑之后，景色变得诡异阴森。	天黑之後，景色變得詭異陰森。	tatoeba	13573156	天黑之後，景色變得詭異陰森。	CC-CEDICT	
1459	1298_1	诡异	詭異	guǐ yì		strange	天黑之后，景色变得诡异阴森。	天黑之後，景色變得詭異陰森。	tatoeba	13573156	天黑之後，景色變得詭異陰森。	CC-CEDICT	
1460	1299_1	咨询	咨詢	zī xún		to inquire	好的，您想咨询什么事情？	好的，您想咨詢什麼事情？	tatoeba	747573	好的，您想咨询什么事情？	CC-CEDICT	
1461	1301_1	航空	航空	háng kōng		aviation	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	
1462	1301_1	专家	專家	zhuān jiā		expert	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	
1463	1301_1	详细	詳細	xiáng xì		detailed	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	
1464	1301_1	分析	分析	fēn xī		to analyze	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	
1465	1301_1	统计	統計	tǒng jì		statistics	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	
1466	1301_1	数据	資料	shù jù	zī liào	data	航空专家详细分析了统计数据。	航空專家詳細分析了統計資料。	tatoeba	5576759	航空专家详细分析了统计数据。	CC-CEDICT	Taiwan MOE Concise Dictionary
1467	1303_1	严肃	嚴肅	yán sù		solemn	现在让我们谈谈严肃的事情吧！	現在讓我們談談嚴肅的事情吧！	tatoeba	7771999	现在让我们谈谈严肃的事情吧！	CC-CEDICT	
1468	1304_1	收到	收到	shōu dào		to receive	他收到大学的录取通知。	他收到大學的錄取通知。	preexisting			CC-CEDICT	
1469	1304_1	大学	大學	dà xué		university	他收到大学的录取通知。	他收到大學的錄取通知。	preexisting			CC-CEDICT	
1470	1304_1	录取	錄取	lù qǔ		to admit	他收到大学的录取通知。	他收到大學的錄取通知。	preexisting			CC-CEDICT	
1471	1304_1	通知	通知	tōng zhī		to notify	他收到大学的录取通知。	他收到大學的錄取通知。	preexisting			CC-CEDICT	
1472	1305_1	拒绝	拒絕	jù jué		to refuse	我拒绝被你像奴隶一样对待。	我拒絕被你像奴隸一樣對待。	tatoeba	796773	我拒绝被你像奴隶一样对待。	CC-CEDICT	
1473	1305_1	奴隶	奴隸	nú lì		slave	我拒绝被你像奴隶一样对待。	我拒絕被你像奴隸一樣對待。	tatoeba	796773	我拒绝被你像奴隶一样对待。	CC-CEDICT	
1474	1305_1	对待	對待	duì dài		to treat	我拒绝被你像奴隶一样对待。	我拒絕被你像奴隸一樣對待。	tatoeba	796773	我拒绝被你像奴隶一样对待。	CC-CEDICT	
1475	1313_1	佛像	佛像	fó xiàng		Buddhist image	佛像安放在雕刻精美的须弥座上。	佛像安放在雕刻精美的須彌座上。	authored			CC-CEDICT	
1476	1313_1	雕刻	雕刻	diāo kè		to carve	佛像安放在雕刻精美的须弥座上。	佛像安放在雕刻精美的須彌座上。	authored			CC-CEDICT	
1477	1313_2	消失	消失	xiāo shī		to disappear	她缓缓消失在雾气弥漫的森林中。	她緩緩消失在霧氣瀰漫的森林中。	tatoeba	13556502	她緩緩消失在霧氣瀰漫的森林中。	CC-CEDICT	
1478	1313_2	弥漫	瀰漫	mí màn		to pervade	她缓缓消失在雾气弥漫的森林中。	她緩緩消失在霧氣瀰漫的森林中。	tatoeba	13556502	她緩緩消失在霧氣瀰漫的森林中。	CC-CEDICT	
1479	1320_1	山西	山西	shān xī		Shanxi	山西在陕西的东边。	山西在陝西的東邊。	tatoeba	2030735	山西在陕西的东边。	CC-CEDICT	
1480	1320_1	陕西	陝西	shǎan xī		Shaanxi	山西在陕西的东边。	山西在陝西的東邊。	tatoeba	2030735	山西在陕西的东边。	CC-CEDICT	
1481	1320_1	东边	東邊	dōng bian	dōng biān	east	山西在陕西的东边。	山西在陝西的東邊。	tatoeba	2030735	山西在陕西的东边。	CC-CEDICT	Taiwan MOE Concise Dictionary
1482	1332_1	小心	小心	xiǎo xīn		to be careful	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	tatoeba	358181	小心点驾驶，不然你就麻烦了。	CC-CEDICT	
1483	1332_1	驾驶	駕駛	jià shǐ		to drive	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	tatoeba	358181	小心点驾驶，不然你就麻烦了。	CC-CEDICT	
1484	1332_1	不然	不然	bù rán		not so	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	tatoeba	358181	小心点驾驶，不然你就麻烦了。	CC-CEDICT	
1485	1332_1	麻烦	麻煩	má fan	má fán	trouble	小心点驾驶，不然你就麻烦了。	小心點駕駛，不然你就麻煩了。	tatoeba	358181	小心点驾驶，不然你就麻烦了。	CC-CEDICT	Taiwan MOE Concise Dictionary
1486	1334_1	年轻	年輕	nián qīng		young	几十个年轻人参加了示威游行。	幾十個年輕人參加了示威遊行。	tatoeba	335242	几十个年轻人参加了示威游行。	CC-CEDICT	
1487	1334_1	示威	示威	shì wēi		to demonstrate	几十个年轻人参加了示威游行。	幾十個年輕人參加了示威遊行。	tatoeba	335242	几十个年轻人参加了示威游行。	CC-CEDICT	
1488	1334_1	游行	遊行	yóu xíng		to march	几十个年轻人参加了示威游行。	幾十個年輕人參加了示威遊行。	tatoeba	335242	几十个年轻人参加了示威游行。	CC-CEDICT	
1489	1335_1	艰难	艱難	jiān nán		difficult	我想把这项艰难的工作留给她。	我想把這項艱難的工作留給她。	tatoeba	437299	我想把这项艰难的工作留给她。	CC-CEDICT	
1490	1335_1	留给	留給	liú gěi		to set aside for	我想把这项艰难的工作留给她。	我想把這項艱難的工作留給她。	tatoeba	437299	我想把这项艰难的工作留给她。	CC-CEDICT	
1491	1336_1	陌生	陌生	mò shēng		strange	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1492	1336_1	地形	地形	dì xíng		topography	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1493	1336_1	它们	它們	tā men		they	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1494	1336_1	气味	氣味	qì wèi		odor	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1495	1336_1	标记	標記	biāo jì		sign	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1496	1336_1	路线	路綫	lù xiàn		itinerary	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1497	1336_1	以免	以免	yǐ miǎn		in order to avoid	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1498	1336_1	迷失	迷失	mí shī		to get lost	在陌生地形中，它们会以气味标记路线，以免迷失。	在陌生地形中，它們會以氣味標記路綫，以免迷失。	tatoeba	13610510	在陌生地形中，牠們會以氣味標記路線，以免迷失。	CC-CEDICT	
1499	1339_1	看上去	看上去	kàn shang qu		it would appear	他看上去是一个十足的绅士。	他看上去是一個十足的紳士。	tatoeba	332590	他看上去是一个十足的绅士。	CC-CEDICT	
